CustomerID,Churn,Tenure,PreferredLoginDevice,CityTier,WarehouseToHome,PreferredPaymentMode,Gender,HourSpendOnApp,NumberOfDeviceRegistered,PreferedOrderCat,SatisfactionScore,MaritalStatus,NumberOfAddress,Complain,OrderAmountHikeFromlastYear,CouponUsed,OrderCount,DaySinceLastOrder,CashbackAmount,CustomerValueScore,EngagementScore,HighRiskCategory,HighRiskPayment,LowSatisfaction,OrderFrequency,CashbackEfficiency,IsLoyalCustomer,HighValueCustomer,ServiceQualityScore,LogisticsConvenience,PreferredLoginDevice_encoded,PreferredPaymentMode_encoded,Gender_encoded,PreferedOrderCat_encoded,MaritalStatus_encoded,Gender_Category_Interaction,Gender_Category_Interaction_encoded,CustomerSegment
50103,0,2.0,Computer,3,6.0,Credit Card,Female,2.0,3,Fashion,2,Divorced,2,0,14.0,4.0,4.0,1.0,179,1.379,5.5,0,0,1,2.0,44.75,0,0,2.0,1,0,3,0,0,0,0_0,0,4
50104,0,8.0,Computer,3,6.0,E wallet,Female,3.0,3,Fashion,3,Single,2,0,14.0,1.0,1.0,8.0,188,0.788,4.300000000000001,0,0,0,0.125,188.0,0,0,2.5999999999999996,1,0,5,0,0,2,0_0,0,2
50105,1,0.0,Phone,1,14.0,CC,Male,2.0,4,Mobile,2,Single,2,1,13.0,0.0,1.0,1.0,124,0.42400000000000004,4.800000000000001,1,0,1,0.0,124.0,0,0,1.2,1,2,0,1,3,2,1_3,9,4
50106,0,25.0,Phone,1,8.0,Debit Card,Female,2.0,4,Mobile,2,Single,8,0,15.0,0.0,2.0,2.0,132,0.7320000000000001,5.0,1,0,1,0.08,66.0,0,0,2.0,1,2,4,0,3,2,0_3,3,4
50107,0,15.0,Mobile Phone,1,10.0,Cash on Delivery,Male,2.0,3,Others,2,Divorced,2,0,15.0,0.0,11.0,15.0,292,3.5919999999999996,6.199999999999999,0,1,1,0.7333333333333333,26.545454545454547,1,1,2.0,1,1,2,1,5,0,1_5,11,3
50108,0,9.0,Phone,2,12.0,CC,Male,2.0,3,Mobile,3,Divorced,9,0,17.0,2.0,2.0,2.0,123,0.823,4.800000000000001,1,0,0,0.2222222222222222,61.5,0,0,2.5999999999999996,1,2,0,1,3,0,1_3,9,2
50109,0,23.0,Mobile Phone,3,6.0,Credit Card,Female,3.0,3,Others,2,Married,4,0,15.0,1.0,1.0,6.0,295,0.795,4.500000000000001,0,0,1,0.043478260869565216,295.0,0,0,2.0,1,1,3,0,5,1,0_5,5,0
50110,1,0.0,Phone,1,14.0,CC,Male,2.0,3,Mobile,2,Divorced,6,1,13.0,0.0,1.0,4.0,124,0.42400000000000004,4.300000000000001,1,0,1,0.0,124.0,0,0,1.2,1,2,0,1,3,0,1_3,9,2
50111,0,16.0,Mobile Phone,3,22.0,E wallet,Female,3.0,3,Grocery,2,Divorced,6,1,22.0,0.0,2.0,9.0,261,1.061,4.5,0,0,1,0.125,130.5,0,0,1.2,0,1,5,0,1,0,0_1,1,0
50112,1,0.0,Phone,1,8.0,Debit Card,Female,3.0,3,Mobile,5,Divorced,8,0,20.0,1.0,1.0,7.0,127,0.9270000000000002,4.4,1,0,0,0.0,127.0,0,0,3.8,1,2,4,0,3,0,0_3,3,2
50113,0,25.0,Computer,3,8.0,Debit Card,Male,3.0,4,Others,3,Single,2,1,18.0,1.0,15.0,12.0,291,5.091,8.3,0,0,0,0.6,19.4,1,1,1.7999999999999998,1,0,4,1,5,2,1_5,11,3
50114,0,5.0,Phone,3,10.0,Debit Card,Female,2.0,3,Mobile Phone,4,Divorced,3,0,11.0,1.0,1.0,2.0,139,0.639,4.5,1,0,0,0.2,139.0,0,0,3.2,1,2,4,0,4,0,0_4,4,2
50115,1,0.0,Phone,1,6.0,Debit Card,Male,3.0,4,Mobile Phone,3,Single,1,1,14.0,1.0,1.0,2.0,137,0.7370000000000001,5.1000000000000005,1,0,0,0.0,137.0,0,0,1.7999999999999998,1,2,4,1,4,2,1_4,10,2
50116,0,9.0,Phone,1,6.0,CC,Female,3.0,3,Mobile,3,Married,8,0,14.0,0.0,1.0,2.0,122,0.722,4.9,1,0,0,0.1111111111111111,122.0,0,0,2.5999999999999996,1,2,0,0,3,1,0_3,3,2
50117,0,5.0,Computer,3,32.0,E wallet,Male,3.0,3,Laptop & Accessory,2,Divorced,1,0,18.0,1.0,2.0,2.0,145,0.9450000000000002,5.200000000000001,0,0,1,0.4,72.5,0,0,2.0,0,0,5,1,2,0,1_2,8,4
50118,0,14.0,Phone,1,25.0,Debit Card,Male,3.0,3,Laptop & Accessory,5,Married,3,0,16.0,1.0,1.0,0.0,131,0.9310000000000002,5.1000000000000005,0,0,0,0.07142857142857142,131.0,0,0,3.8,0,2,4,1,2,1,1_2,8,2
50119,0,13.0,Phone,1,30.0,COD,Male,3.0,3,Laptop & Accessory,2,Married,2,0,17.0,2.0,4.0,7.0,133,1.533,5.300000000000001,0,1,1,0.3076923076923077,33.25,0,1,2.0,0,2,1,1,2,1,1_2,8,4
50120,0,18.0,Mobile Phone,1,6.0,UPI,Male,3.0,2,Others,2,Divorced,1,0,15.0,1.0,1.0,7.0,292,0.7920000000000001,4.200000000000001,0,0,1,0.05555555555555555,292.0,0,0,2.0,1,1,6,1,5,0,1_5,11,0
50121,0,4.0,Computer,1,9.0,Credit Card,Male,3.0,3,Fashion,3,Married,10,0,12.0,1.0,2.0,2.0,237,1.137,5.200000000000001,0,0,0,0.5,118.5,0,0,2.5999999999999996,1,0,3,1,0,1,1_0,6,0
50122,0,6.0,Phone,1,11.0,Debit Card,Female,3.0,4,Mobile,2,Divorced,2,0,13.0,0.0,1.0,2.0,129,0.6290000000000001,5.1000000000000005,1,0,1,0.16666666666666666,129.0,0,0,2.0,1,2,4,0,3,0,0_3,3,4
50123,0,7.0,Mobile Phone,1,8.0,Debit Card,Male,2.0,4,Laptop & Accessory,5,Divorced,7,0,13.0,0.0,5.0,9.0,160,1.96,5.199999999999999,0,0,0,0.7142857142857143,32.0,0,1,3.8,1,1,4,1,2,0,1_2,8,1
50124,0,10.0,Phone,1,6.0,Credit Card,Female,2.0,4,Mobile Phone,5,Divorced,3,0,14.0,1.0,1.0,2.0,139,0.739,4.7,1,0,0,0.1,139.0,0,0,3.8,1,2,3,0,4,0,0_4,4,2
50125,0,18.0,Computer,1,13.0,Debit Card,Male,3.0,2,Laptop & Accessory,3,Divorced,5,0,17.0,0.0,1.0,2.0,164,0.764,4.700000000000001,0,0,0,0.05555555555555555,164.0,0,0,2.5999999999999996,1,0,4,1,2,0,1_2,8,2
50126,1,0.0,Computer,1,16.0,Credit Card,Male,3.0,3,Fashion,3,Married,7,0,11.0,1.0,1.0,0.0,200,0.8,5.1000000000000005,0,0,0,0.0,200.0,0,0,2.5999999999999996,0,0,3,1,0,1,1_0,6,2
50127,0,12.0,Computer,1,8.0,Cash on Delivery,Female,3.0,3,Fashion,3,Single,1,0,25.0,10.0,11.0,3.0,209,3.809,7.8,0,1,0,0.9166666666666666,19.0,0,1,2.5999999999999996,1,0,2,0,0,2,0_0,0,3
50128,0,2.0,Phone,1,14.0,Debit Card,Male,2.0,3,Mobile,2,Single,2,0,19.0,0.0,1.0,5.0,123,0.42299999999999993,4.2,1,0,1,0.5,123.0,0,0,2.0,1,2,4,1,3,2,1_3,9,2
50129,0,15.0,Mobile Phone,1,23.0,Debit Card,Female,2.0,2,Laptop & Accessory,5,Single,4,1,13.0,0.0,1.0,2.0,165,0.765,4.300000000000001,0,0,0,0.06666666666666667,165.0,0,0,3.0,0,1,4,0,2,2,0_2,2,2
50130,0,2.0,Mobile Phone,3,26.0,E wallet,Male,2.0,3,Laptop & Accessory,2,Married,3,0,14.0,1.0,1.0,2.0,169,0.469,4.5,0,0,1,0.5,169.0,0,0,2.0,0,1,5,1,2,1,1_2,8,2
50131,0,0.0,Phone,1,6.0,Debit Card,Female,3.0,3,Laptop & Accessory,3,Divorced,1,0,12.0,1.0,1.0,2.0,149,0.7489999999999999,4.9,0,0,0,0.0,149.0,0,0,2.5999999999999996,1,2,4,0,2,0,0_2,2,2
50132,0,15.0,Phone,1,14.0,CC,Female,2.0,4,Mobile,5,Married,1,1,11.0,4.0,7.0,8.0,126,2.526,5.9,1,0,0,0.4666666666666667,18.0,1,1,3.0,1,2,0,0,3,1,0_3,3,3
50133,0,13.0,Mobile Phone,1,8.0,Credit Card,Male,2.0,3,Others,3,Married,1,0,15.0,0.0,3.0,9.0,294,1.2939999999999998,4.4,0,0,0,0.23076923076923078,98.0,0,0,2.5999999999999996,1,1,3,1,5,1,1_5,11,0
50134,0,24.0,Phone,1,6.0,Debit Card,Male,3.0,3,Mobile,2,Divorced,2,0,11.0,1.0,1.0,0.0,127,0.6270000000000001,5.1000000000000005,1,0,1,0.041666666666666664,127.0,0,0,2.0,1,2,4,1,3,0,1_3,9,2
50135,1,0.0,Computer,1,35.0,CC,Male,3.0,4,Mobile,4,Single,1,0,11.0,1.0,1.0,4.0,135,0.8350000000000002,4.9,1,0,0,0.0,135.0,0,0,3.2,0,0,0,1,3,2,1_3,9,2
50136,0,5.0,Computer,1,13.0,Debit Card,Male,3.0,2,Mobile,4,Divorced,2,0,20.0,0.0,1.0,3.0,128,0.8280000000000001,4.6000000000000005,1,0,0,0.2,128.0,0,0,3.2,1,0,4,1,3,0,1_3,9,2
50137,0,11.0,Computer,3,8.0,Debit Card,Male,2.0,4,Laptop & Accessory,2,Divorced,4,0,18.0,6.0,7.0,5.0,152,2.2520000000000002,6.2,0,0,1,0.6363636363636364,21.714285714285715,0,1,2.0,1,0,4,1,2,0,1_2,8,3
50138,0,9.0,Phone,1,8.0,Cash on Delivery,Male,2.0,4,Laptop & Accessory,5,Single,5,0,13.0,0.0,1.0,4.0,122,0.7220000000000001,4.5,0,1,0,0.1111111111111111,122.0,0,0,3.8,1,2,2,1,2,2,1_2,8,2
50139,0,19.0,Mobile Phone,3,8.0,Cash on Delivery,Female,3.0,5,Grocery,4,Divorced,4,1,12.0,1.0,7.0,7.0,269,2.769,6.600000000000001,0,1,0,0.3684210526315789,38.42857142857143,1,1,2.4,1,1,2,0,1,0,0_1,1,3
50140,1,0.0,Phone,1,8.0,Debit Card,Male,3.0,3,Mobile,3,Single,3,0,11.0,1.0,1.0,0.0,135,0.7350000000000001,5.1000000000000005,1,0,0,0.0,135.0,0,0,2.5999999999999996,1,2,4,1,3,2,1_3,9,2
50141,0,2.0,Mobile Phone,3,8.0,Credit Card,Male,3.0,4,Laptop & Accessory,4,Divorced,3,0,19.0,0.0,1.0,0.0,166,0.8660000000000001,5.300000000000001,0,0,0,0.5,166.0,0,0,3.2,1,1,3,1,2,0,1_2,8,2
50142,0,4.0,Mobile Phone,1,29.0,Credit Card,Male,3.0,4,Laptop & Accessory,2,Divorced,1,0,21.0,1.0,7.0,8.0,156,2.4560000000000004,6.300000000000001,0,0,1,1.75,22.285714285714285,0,1,2.0,0,1,3,1,2,0,1_2,8,1
50143,0,0.0,Computer,1,11.0,Debit Card,Male,2.0,2,Laptop & Accessory,5,Married,2,0,12.0,1.0,1.0,5.0,140,0.7400000000000001,4.0,0,0,0,0.0,140.0,0,0,3.8,1,0,4,1,2,1,1_2,8,2
50144,0,18.0,Mobile Phone,1,26.0,Credit Card,Male,3.0,3,Grocery,2,Divorced,1,1,14.0,0.0,2.0,10.0,235,1.0350000000000001,4.4,0,0,1,0.1111111111111111,117.5,0,0,1.2,0,1,3,1,1,0,1_1,7,4
50145,0,9.0,Phone,1,12.0,Debit Card,Male,2.0,3,Mobile,2,Divorced,1,0,11.0,4.0,10.0,11.0,132,3.132,6.300000000000001,1,0,1,1.1111111111111112,13.2,0,1,2.0,1,2,4,1,3,0,1_3,9,3
50146,0,28.0,Mobile Phone,1,6.0,Credit Card,Male,2.0,3,Others,5,Single,1,1,14.0,1.0,4.0,13.0,290,1.79,4.300000000000001,0,0,0,0.14285714285714285,72.5,0,1,3.0,1,1,3,1,5,2,1_5,11,0
50147,1,10.0,Computer,1,35.0,Debit Card,Male,2.0,3,Fashion,4,Divorced,2,1,12.0,5.0,9.0,3.0,218,3.1179999999999994,6.8,0,0,0,0.9,24.22222222222222,0,1,2.4,0,0,4,1,0,0,1_0,6,3
50148,0,9.0,Phone,1,15.0,CC,Male,3.0,3,Mobile,2,Divorced,2,0,23.0,1.0,1.0,4.0,121,0.6210000000000001,4.700000000000001,1,0,1,0.1111111111111111,121.0,0,0,2.0,1,2,0,1,3,0,1_3,9,4
50149,0,10.0,Mobile Phone,3,12.0,Credit Card,Male,3.0,3,Laptop & Accessory,2,Divorced,5,0,14.0,0.0,1.0,1.0,165,0.6649999999999999,5.000000000000001,0,0,1,0.1,165.0,0,0,2.0,1,1,3,1,2,0,1_2,8,2
50150,0,0.0,Phone,1,9.0,CC,Male,3.0,4,Mobile,3,Single,2,0,17.0,1.0,1.0,0.0,132,0.732,5.300000000000001,1,0,0,0.0,132.0,0,0,2.5999999999999996,1,2,0,1,3,2,1_3,9,2
50151,0,10.0,Computer,1,6.0,Credit Card,Female,0.0,3,Fashion,2,Married,3,1,18.0,0.0,2.0,2.0,236,0.43599999999999994,4.0,0,0,1,0.2,118.0,0,0,1.2,1,0,3,0,0,1,0_0,0,2
50152,0,2.0,Mobile Phone,1,28.0,Debit Card,Female,3.0,2,Fashion,4,Married,8,0,18.0,5.0,6.0,3.0,220,2.42,6.1,0,0,0,3.0,36.666666666666664,0,1,3.2,0,1,4,0,0,1,0_0,0,3
50153,0,11.0,Mobile Phone,3,13.0,Credit Card,Female,2.0,2,Laptop & Accessory,5,Married,2,1,24.0,0.0,7.0,7.0,156,2.556,5.6000000000000005,0,0,0,0.6363636363636364,22.285714285714285,0,1,3.0,1,1,3,0,2,1,0_2,2,1
50154,0,0.0,Computer,1,6.0,Debit Card,Female,2.0,3,Laptop & Accessory,4,Married,2,0,20.0,0.0,1.0,4.0,164,0.6639999999999999,4.300000000000001,0,0,0,0.0,164.0,0,0,3.2,1,0,4,0,2,1,0_2,2,2
50155,0,23.0,Mobile Phone,1,10.0,Debit Card,Male,3.0,3,Others,4,Married,4,0,14.0,1.0,1.0,6.0,291,0.9910000000000001,4.500000000000001,0,0,0,0.043478260869565216,291.0,0,0,3.2,1,1,4,1,5,1,1_5,11,0
50156,0,26.0,Mobile Phone,1,9.0,Credit Card,Male,2.0,3,Grocery,3,Divorced,4,1,16.0,1.0,1.0,3.0,276,0.676,4.4,0,0,0,0.038461538461538464,276.0,0,0,1.7999999999999998,1,1,3,1,1,0,1_1,7,0
50157,0,15.0,Phone,3,6.0,Debit Card,Male,2.0,3,Laptop & Accessory,3,Divorced,2,0,25.0,4.0,11.0,6.0,149,3.5489999999999995,7.1,0,0,0,0.7333333333333333,13.545454545454545,1,1,2.5999999999999996,1,2,4,1,2,0,1_2,8,3
50158,0,2.0,Computer,3,8.0,Debit Card,Male,2.0,3,Laptop & Accessory,2,Single,2,0,18.0,0.0,1.0,9.0,146,0.44599999999999995,3.8000000000000003,0,0,1,0.5,146.0,0,0,2.0,1,0,4,1,2,2,1_2,8,2
50159,0,28.0,Mobile Phone,1,26.0,COD,Male,2.0,3,Laptop & Accessory,2,Divorced,4,1,19.0,1.0,1.0,8.0,154,0.45399999999999996,3.9000000000000004,0,1,1,0.03571428571428571,154.0,0,0,1.2,0,1,1,1,2,0,1_2,8,4
50160,0,0.0,Computer,1,17.0,Credit Card,Male,2.0,3,Laptop & Accessory,5,Divorced,2,1,13.0,2.0,3.0,3.0,147,1.347,5.0,0,0,0,0.0,49.0,0,0,3.0,0,0,3,1,2,0,1_2,8,2
50161,0,9.0,Phone,1,6.0,Debit Card,Female,2.0,3,Mobile,2,Single,2,0,12.0,1.0,5.0,7.0,121,1.621,5.2,1,0,1,0.5555555555555556,24.2,0,1,2.0,1,2,4,0,3,2,0_3,3,4
50162,1,7.0,Computer,1,30.0,Debit Card,Male,3.0,3,Mobile,3,Married,4,1,22.0,0.0,1.0,0.0,132,0.732,5.1000000000000005,1,0,0,0.14285714285714285,132.0,0,0,1.7999999999999998,0,0,4,1,3,1,1_3,9,2
50163,0,11.0,Mobile Phone,1,29.0,Debit Card,Male,2.0,3,Laptop & Accessory,2,Married,10,0,14.0,0.0,1.0,2.0,157,0.45699999999999996,4.5,0,0,1,0.09090909090909091,157.0,0,0,2.0,0,1,4,1,2,1,1_2,8,2
50164,1,0.0,Phone,1,14.0,CC,Male,2.0,3,Mobile,4,Married,3,1,13.0,1.0,1.0,2.0,124,0.6240000000000001,4.5,1,0,0,0.0,124.0,0,0,2.4,1,2,0,1,3,1,1_3,9,2
50165,0,1.0,Phone,1,14.0,Debit Card,Female,3.0,3,Mobile,2,Single,2,0,21.0,0.0,1.0,2.0,133,0.6330000000000001,4.9,1,0,1,1.0,133.0,0,0,2.0,1,2,4,0,3,2,0_3,3,4
50166,0,22.0,Computer,1,16.0,Debit Card,Female,2.0,3,Others,5,Single,10,1,11.0,1.0,1.0,2.0,287,0.887,4.5,0,0,0,0.045454545454545456,287.0,0,0,3.0,0,0,4,0,5,2,0_5,5,0
50167,0,9.0,Phone,1,9.0,COD,Male,1.0,3,Laptop & Accessory,4,Single,5,0,12.0,6.0,7.0,7.0,145,2.245,5.4,0,1,0,0.7777777777777778,20.714285714285715,0,1,3.2,1,2,1,1,2,2,1_2,8,3
50168,0,4.0,Computer,3,11.0,E wallet,Female,3.0,3,Mobile,4,Married,2,0,11.0,0.0,2.0,2.0,128,1.1280000000000001,5.200000000000001,1,0,0,0.5,64.0,0,0,3.2,1,0,5,0,3,1,0_3,3,2
50169,1,0.0,Mobile Phone,3,10.0,E wallet,Male,2.0,4,Laptop & Accessory,2,Single,2,1,12.0,7.0,7.0,4.0,158,2.258,6.300000000000001,0,0,1,0.0,22.571428571428573,0,1,1.2,1,1,5,1,2,2,1_2,8,3
50170,0,10.0,Computer,1,14.0,CC,Male,2.0,3,Mobile,2,Divorced,2,1,12.0,0.0,1.0,2.0,123,0.42299999999999993,4.5,1,0,1,0.1,123.0,0,0,1.2,1,0,0,1,3,0,1_3,9,2
50171,0,15.0,Computer,3,32.0,E wallet,Female,3.0,3,Grocery,4,Divorced,6,0,14.0,2.0,2.0,8.0,235,1.235,4.6000000000000005,0,0,0,0.13333333333333333,117.5,0,0,3.2,0,0,5,0,1,0,0_1,1,0
50172,1,9.0,Mobile Phone,1,9.0,Debit Card,Male,2.0,3,Mobile Phone,3,Single,2,0,13.0,0.0,1.0,0.0,114,0.514,4.7,1,0,0,0.1111111111111111,114.0,0,0,2.5999999999999996,1,1,4,1,4,2,1_4,10,2
50173,0,8.0,Mobile Phone,3,22.0,E wallet,Male,3.0,3,Fashion,4,Divorced,1,0,15.0,3.0,6.0,9.0,180,2.38,5.7,0,0,0,0.75,30.0,0,1,3.2,0,1,5,1,0,0,1_0,6,1
50174,0,9.0,Computer,1,24.0,Debit Card,Male,2.0,2,Mobile Phone,2,Divorced,5,0,18.0,0.0,1.0,0.0,137,0.43699999999999994,4.5,1,0,1,0.1111111111111111,137.0,0,0,2.0,0,0,4,1,4,0,1_4,10,2
50175,0,24.0,Mobile Phone,1,8.0,Credit Card,Male,2.0,5,Laptop & Accessory,4,Married,6,0,18.0,0.0,1.0,2.0,155,0.655,4.9,0,0,0,0.041666666666666664,155.0,0,0,3.2,1,1,3,1,2,1,1_2,8,2
50176,0,14.0,Mobile Phone,3,8.0,Debit Card,Male,2.0,3,Grocery,4,Single,2,0,19.0,1.0,2.0,4.0,260,1.06,4.6,0,0,0,0.14285714285714285,130.0,0,0,3.2,1,1,4,1,1,2,1_1,7,0
50177,0,0.0,Mobile Phone,3,16.0,Credit Card,Female,3.0,4,Mobile Phone,3,Single,2,0,12.0,1.0,1.0,0.0,112,0.712,5.300000000000001,1,0,0,0.0,112.0,0,0,2.5999999999999996,0,1,3,0,4,2,0_4,4,2
50178,0,1.0,Mobile Phone,1,22.0,Credit Card,Male,3.0,2,Laptop & Accessory,5,Single,1,0,19.0,0.0,1.0,7.0,157,0.957,4.200000000000001,0,0,0,1.0,157.0,0,0,3.8,0,1,3,1,2,2,1_2,8,2
50179,0,4.0,Mobile Phone,3,13.0,COD,Male,3.0,2,Laptop & Accessory,2,Divorced,5,0,11.0,3.0,7.0,7.0,169,2.4690000000000003,6.0,0,1,1,1.75,24.142857142857142,0,1,2.0,1,1,1,1,2,0,1_2,8,3
50180,0,12.0,Mobile Phone,1,6.0,Credit Card,Male,2.0,2,Fashion,2,Married,1,0,17.0,3.0,3.0,7.0,196,1.096,4.4,0,0,1,0.25,65.33333333333333,0,0,2.0,1,1,3,1,0,1,1_0,6,4
50181,0,9.0,Computer,1,30.0,Debit Card,Female,2.0,3,Laptop & Accessory,4,Divorced,8,0,15.0,0.0,1.0,8.0,157,0.657,3.9000000000000004,0,0,0,0.1111111111111111,157.0,0,0,3.2,0,0,4,0,2,0,0_2,2,2
50182,0,5.0,Mobile Phone,3,13.0,Debit Card,Male,3.0,4,Laptop & Accessory,3,Divorced,2,0,14.0,1.0,4.0,8.0,155,1.655,5.4,0,0,0,0.8,38.75,0,1,2.5999999999999996,1,1,4,1,2,0,1_2,8,1
50183,0,11.0,Mobile Phone,1,31.0,Debit Card,Female,2.0,4,Fashion,4,Divorced,4,0,17.0,1.0,1.0,3.0,221,0.7210000000000001,4.6000000000000005,0,0,0,0.09090909090909091,221.0,0,0,3.2,0,1,4,0,0,0,0_0,0,2
50184,0,30.0,Computer,1,6.0,Debit Card,Male,2.0,5,Laptop & Accessory,3,Married,3,1,13.0,1.0,1.0,2.0,157,0.5569999999999999,4.9,0,0,0,0.03333333333333333,157.0,0,0,1.7999999999999998,1,0,4,1,2,1,1_2,8,0
50185,0,4.0,Phone,1,11.0,COD,Male,2.0,3,Mobile Phone,2,Divorced,1,1,12.0,0.0,1.0,3.0,148,0.44799999999999995,4.4,1,1,1,0.25,148.0,0,0,1.2,1,2,1,1,4,0,1_4,10,2
50186,0,4.0,Mobile Phone,2,8.0,UPI,Male,3.0,4,Laptop & Accessory,5,Divorced,4,0,12.0,0.0,1.0,0.0,164,0.9640000000000001,5.300000000000001,0,0,0,0.25,164.0,0,0,3.8,1,1,6,1,2,0,1_2,8,2
50187,0,18.0,Computer,1,13.0,Debit Card,Male,3.0,3,Fashion,5,Married,2,0,18.0,5.0,9.0,11.0,152,3.352,6.4,0,0,0,0.5,16.88888888888889,1,1,3.8,1,0,4,1,0,1,1_0,6,3
50188,0,4.0,Phone,1,8.0,Debit Card,Male,3.0,3,Mobile,2,Married,1,1,18.0,1.0,2.0,2.0,127,0.9269999999999999,5.200000000000001,1,0,1,0.5,63.5,0,0,1.2,1,2,4,1,3,1,1_3,9,4
50189,0,6.0,Computer,1,11.0,Debit Card,Female,3.0,3,Fashion,4,Divorced,7,0,11.0,2.0,8.0,3.0,219,3.0189999999999997,6.9,0,0,0,1.3333333333333333,27.375,0,1,3.2,1,0,4,0,0,0,0_0,0,3
50190,0,12.0,Mobile Phone,1,16.0,Credit Card,Male,2.0,3,Grocery,5,Divorced,2,1,14.0,1.0,11.0,10.0,271,3.8709999999999996,6.699999999999999,0,0,0,0.9166666666666666,24.636363636363637,0,1,3.0,0,1,3,1,1,0,1_1,7,3
50191,0,16.0,Computer,1,14.0,Debit Card,Female,2.0,3,Mobile,2,Single,1,0,19.0,0.0,1.0,7.0,125,0.42499999999999993,4.0,1,0,1,0.0625,125.0,0,0,2.0,1,0,4,0,3,2,0_3,3,2
50192,0,22.0,Mobile Phone,1,6.0,Cash on Delivery,Female,2.0,4,Grocery,3,Single,8,1,12.0,1.0,2.0,7.0,240,0.94,4.5,0,1,0,0.09090909090909091,120.0,0,0,1.7999999999999998,1,1,2,0,1,2,0_1,1,0
50193,1,15.0,Phone,1,14.0,Credit Card,Male,2.0,4,Laptop & Accessory,4,Divorced,3,0,15.0,7.0,7.0,7.0,149,2.449,6.0,0,0,0,0.4666666666666667,21.285714285714285,1,1,3.2,1,2,3,1,2,0,1_2,8,3
50194,0,0.0,Phone,1,14.0,Debit Card,Female,2.0,3,Mobile,4,Single,2,1,12.0,0.0,1.0,2.0,125,0.625,4.5,1,0,0,0.0,125.0,0,0,2.4,1,2,4,0,3,2,0_3,3,2
50195,0,5.0,Mobile Phone,3,14.0,COD,Female,3.0,4,Laptop & Accessory,4,Divorced,2,1,11.0,6.0,11.0,9.0,152,3.8519999999999994,7.4,0,1,0,2.2,13.818181818181818,0,1,2.4,1,1,1,0,2,0,0_2,2,3
50196,0,0.0,Phone,3,8.0,Debit Card,Male,3.0,3,Laptop & Accessory,3,Single,2,1,11.0,1.0,1.0,4.0,145,0.7449999999999999,4.700000000000001,0,0,0,0.0,145.0,0,0,1.7999999999999998,1,2,4,1,2,2,1_2,8,2
50197,0,4.0,Mobile Phone,3,13.0,E wallet,Male,3.0,3,Laptop & Accessory,2,Married,5,0,12.0,0.0,1.0,7.0,175,0.6750000000000002,4.4,0,0,1,0.25,175.0,0,0,2.0,1,1,5,1,2,1,1_2,8,2
50198,0,5.0,Mobile Phone,1,8.0,Credit Card,Female,3.0,2,Laptop & Accessory,2,Single,8,0,16.0,1.0,1.0,7.0,151,0.6510000000000001,4.200000000000001,0,0,1,0.2,151.0,0,0,2.0,1,1,3,0,2,2,0_2,2,2
50199,1,0.0,Phone,1,8.0,CC,Male,2.0,5,Mobile,2,Divorced,6,1,13.0,2.0,2.0,2.0,135,0.735,5.2,1,0,1,0.0,67.5,0,0,1.2,1,2,0,1,3,0,1_3,9,4
50200,0,3.0,Mobile Phone,1,34.0,Credit Card,Female,3.0,3,Laptop & Accessory,2,Divorced,2,0,13.0,0.0,1.0,9.0,158,0.658,4.200000000000001,0,0,1,0.3333333333333333,158.0,0,0,2.0,0,1,3,0,2,0,0_2,2,2
50201,0,4.0,Computer,1,13.0,Debit Card,Female,2.0,4,Fashion,3,Divorced,2,0,24.0,3.0,8.0,9.0,189,2.689,6.1,0,0,0,2.0,23.625,0,1,2.5999999999999996,1,0,4,0,0,0,0_0,0,3
50202,0,12.0,Computer,1,5.0,Credit Card,Male,2.0,4,Others,2,Divorced,2,0,15.0,9.0,13.0,3.0,293,4.193,8.2,0,0,1,1.0833333333333333,22.53846153846154,0,1,2.0,1,0,3,1,5,0,1_5,11,3
50203,1,2.0,Mobile Phone,3,9.0,Credit Card,Female,2.0,3,Laptop & Accessory,3,Divorced,5,1,18.0,1.0,1.0,0.0,152,0.5519999999999999,4.7,0,0,0,0.5,152.0,0,0,1.7999999999999998,1,1,3,0,2,0,0_2,2,2
50204,0,6.0,Computer,3,16.0,E wallet,Male,2.0,4,Laptop & Accessory,2,Single,4,0,14.0,1.0,1.0,1.0,147,0.44699999999999995,4.800000000000001,0,0,1,0.16666666666666666,147.0,0,0,2.0,0,0,5,1,2,2,1_2,8,2
50205,0,20.0,Mobile Phone,1,11.0,Debit Card,Male,2.0,3,Others,3,Divorced,5,0,11.0,1.0,1.0,1.0,283,0.6829999999999999,4.6000000000000005,0,0,0,0.05,283.0,0,0,2.5999999999999996,1,1,4,1,5,0,1_5,11,0
50206,0,16.0,Computer,1,16.0,Debit Card,Female,2.0,4,Laptop & Accessory,3,Married,2,0,11.0,0.0,1.0,0.0,153,0.5529999999999999,4.9,0,0,0,0.0625,153.0,0,0,2.5999999999999996,0,0,4,0,2,1,0_2,2,2
50207,0,0.0,Computer,3,6.0,E wallet,Male,3.0,3,Laptop & Accessory,4,Divorced,1,1,13.0,0.0,1.0,4.0,163,0.8630000000000002,4.700000000000001,0,0,0,0.0,163.0,0,0,2.4,1,0,5,1,2,0,1_2,8,2
